ankle_horiz_fwd,ankle_vert,ankle_horiz_lateral,leg_horiz_fwd,leg_vert,leg_horiz_lateral,trunk_horiz_fwd,trunk_vert,trunk_horiz_lateral,Label
40,49,-980,-27,18,-969,456,9,-854,0
50,29,-970,-27,37,-1000,427,28,-864,0
50,29,-970,-27,18,-979,446,9,-864,0
60,39,-970,-27,27,-979,436,19,-873,0
50,29,-960,-36,27,-989,436,19,-893,0
40,58,-950,-27,27,-989,446,28,-883,0
40,29,-960,-36,27,-969,456,19,-883,0
40,49,-950,-27,27,-989,446,9,-883,0
50,49,-960,-27,9,-989,436,19,-883,0
50,29,-960,-36,18,-979,427,28,-873,0
50,39,-950,-27,27,-979,436,9,-883,0
40,49,-960,-27,18,-969,436,28,-864,0
40,49,-970,-36,18,-979,436,28,-883,0
60,39,-960,-36,27,-979,446,19,-883,0
50,29,-950,-36,37,-989,436,19,-893,0
40,49,-960,-36,37,-979,446,9,-864,0
30,49,-960,-36,27,-979,446,19,-844,0
30,49,-960,-27,27,-989,436,9,-873,0
50,39,-970,-36,9,-989,446,19,-873,0
50,39,-960,-27,27,-969,436,9,-883,0
20,49,-950,-36,37,-979,427,38,-893,0
50,49,-980,-27,27,-969,446,38,-864,0
50,29,-980,-36,27,-969,427,9,-864,0
40,29,-950,-36,27,-989,436,9,-873,0
50,49,-970,-36,9,-979,456,9,-873,0
60,19,-950,-36,37,-989,446,19,-864,0
40,49,-960,-27,27,-979,427,19,-864,0
40,39,-970,-27,37,-989,436,19,-864,0
60,58,-950,-36,27,-969,436,19,-864,0
40,29,-950,-36,27,-969,417,19,-873,0
40,49,-950,-36,27,-949,417,19,-873,0
50,49,-950,-27,27,-989,446,28,-864,0
50,29,-960,-45,27,-989,446,9,-883,0
50,29,-980,-36,27,-959,427,28,-873,0
40,49,-950,-54,37,-979,427,28,-854,0
50,19,-970,-27,18,-989,436,9,-864,0
40,58,-960,-36,18,-969,427,19,-873,0
50,39,-960,-45,37,-989,436,19,-873,0
40,49,-970,-27,27,-979,436,19,-883,0
40,39,-950,-45,37,-989,427,9,-854,0
40,49,-970,-18,18,-979,436,19,-864,0
50,39,-960,-27,18,-979,456,9,-893,0
50,39,-960,-27,27,-989,427,19,-873,0
40,39,-950,-36,37,-989,436,28,-873,0
40,49,-940,-36,27,-969,446,28,-883,0
50,29,-950,-18,37,-989,427,19,-893,0
60,19,-970,-36,27,-979,456,28,-883,0
70,39,-950,-27,27,-979,436,9,-873,0
50,49,-960,-27,18,-979,446,9,-864,0
60,49,-970,-36,27,-969,417,28,-864,0
60,49,-970,-27,27,-949,446,9,-854,0
40,49,-970,-27,18,-969,436,19,-883,0
50,39,-960,-36,18,-969,427,38,-873,0
50,39,-960,-27,18,-979,436,9,-893,0
50,49,-970,-27,18,-979,436,28,-854,0
50,49,-970,-36,18,-989,446,19,-883,0
40,29,-950,-45,27,-979,436,19,-873,0
50,49,-950,-54,37,-969,436,19,-873,0
50,49,-950,-27,18,-969,446,19,-873,0
60,49,-980,-18,0,-979,427,38,-873,0
60,49,-980,-27,27,-989,446,28,-893,0
60,49,-960,-18,18,-979,446,19,-873,0
40,49,-960,-45,27,-969,436,19,-873,0
50,29,-950,-36,27,-969,446,0,-864,0
40,29,-950,-27,37,-979,427,19,-883,0
60,49,-970,-18,18,-979,436,28,-893,0
60,19,-960,-27,27,-969,436,19,-902,0
50,19,-960,-27,18,-979,436,28,-873,0
40,49,-960,-27,27,-959,436,28,-854,0
50,58,-970,-36,27,-969,436,19,-854,0
50,39,-980,-27,27,-1000,446,28,-873,0
40,49,-950,-45,37,-989,436,9,-893,0
40,49,-960,-36,27,-979,436,9,-873,0
50,39,-960,-36,27,-989,446,19,-902,0
60,39,-980,-36,37,-989,427,19,-873,0
30,39,-970,-18,9,-969,436,19,-873,0
50,39,-970,-36,27,-989,427,19,-883,0
50,19,-960,-27,18,-989,436,19,-873,0
50,39,-960,-36,27,-979,456,9,-883,0
50,49,-950,-27,27,-1000,436,28,-873,0
50,49,-940,-36,37,-979,417,28,-873,0
40,39,-950,-36,27,-989,446,19,-893,0
50,49,-940,-36,27,-969,436,19,-883,0
50,39,-960,-27,18,-959,436,28,-873,0
50,49,-960,-36,27,-989,446,9,-864,0
60,29,-960,-27,27,-989,436,28,-873,0
30,49,-960,-27,27,-969,446,9,-864,0
50,29,-970,-18,18,-979,427,38,-893,0
50,58,-960,-27,37,-989,446,9,-864,0
40,58,-970,-27,18,-969,436,28,-864,0
40,49,-960,-27,37,-979,436,9,-883,0
60,39,-950,-27,18,-979,436,28,-893,0
60,49,-960,-27,18,-979,446,19,-883,0
30,49,-960,-36,18,-969,446,38,-883,0
40,39,-940,-36,18,-979,446,19,-873,0
40,49,-970,-27,27,-1000,436,28,-883,0
50,49,-960,-27,18,-979,427,38,-893,0
50,39,-970,-27,9,-969,446,38,-864,0
40,49,-970,-27,9,-969,436,19,-873,0
60,49,-960,-36,27,-969,436,19,-873,0
50,39,-960,-27,37,-989,446,9,-864,0
50,39,-930,-27,46,-989,436,19,-864,0
40,49,-970,-45,18,-959,427,28,-873,0
50,39,-950,-36,37,-979,436,9,-883,0
50,29,-960,-27,18,-989,436,28,-873,0
50,49,-940,-36,27,-979,446,19,-873,0
60,29,-960,-36,27,-969,436,19,-883,0
50,58,-970,-18,27,-979,436,19,-873,0
60,49,-960,-27,18,-1000,436,19,-873,0
50,29,-960,-27,18,-959,446,19,-883,0
50,49,-960,-27,37,-1000,436,19,-864,0
40,39,-950,-27,18,-979,427,19,-873,0
40,49,-950,-27,18,-979,446,28,-873,0
50,49,-950,-36,27,-979,446,19,-893,0
50,49,-950,-27,27,-1000,446,19,-893,0
40,29,-970,-36,18,-959,446,28,-873,0
60,29,-940,-36,18,-959,436,19,-893,0
60,58,-970,-36,18,-969,446,9,-883,0
60,58,-970,-27,18,-1000,446,9,-883,0
60,19,-960,-27,18,-1000,427,28,-873,0
50,39,-970,-27,27,-989,417,19,-873,0
50,39,-970,-36,37,-979,417,19,-873,0
50,39,-960,-36,37,-979,446,19,-854,0
50,49,-940,-27,18,-969,446,19,-854,0
50,49,-940,-27,18,-969,427,19,-864,0
40,49,-970,-36,27,-989,427,19,-864,0
30,58,-970,-36,27,-989,427,19,-864,0
30,58,-970,-36,27,-989,436,19,-854,0
60,39,-960,-27,27,-969,436,19,-854,0
60,39,-960,-27,27,-969,436,19,-873,0
60,29,-960,-36,27,-989,436,19,-873,0
60,29,-960,-36,27,-989,417,19,-864,0
30,39,-970,-27,27,-969,446,9,-893,0
50,58,-950,-18,18,-979,446,9,-893,0
50,58,-950,-18,18,-979,436,28,-883,0
50,39,-960,-45,27,-979,436,28,-883,0
50,39,-960,-45,27,-979,427,19,-873,0
30,49,-980,-27,27,-989,436,28,-883,0
50,29,-960,-18,9,-959,436,28,-883,0
50,29,-960,-18,9,-959,446,9,-883,0
50,39,-960,-36,27,-979,436,28,-873,0
30,49,-980,-36,18,-979,436,28,-873,0
30,49,-980,-36,18,-979,427,19,-854,0
50,39,-960,-36,27,-959,436,9,-883,0
50,39,-950,-36,27,-979,436,9,-883,0
50,39,-950,-36,27,-979,427,19,-864,0
50,49,-950,-27,27,-989,446,19,-893,0
40,39,-980,-36,27,-989,456,19,-854,0
40,39,-980,-36,27,-989,456,19,-854,0
50,49,-970,-27,18,-979,417,9,-864,0
50,39,-960,-36,27,-979,446,19,-893,0
30,49,-960,-36,27,-989,436,9,-864,0
30,49,-960,-36,27,-989,436,9,-864,0
50,58,-960,-27,27,-989,427,28,-864,0
40,39,-950,-45,37,-979,436,19,-893,0
60,39,-960,-54,37,-969,436,9,-883,0
60,39,-960,-54,37,-969,436,19,-873,0
50,29,-950,-27,27,-969,436,19,-873,0
40,49,-960,-45,27,-969,427,19,-873,0
40,39,-950,-27,27,-979,446,19,-873,0
50,39,-960,-27,27,-979,436,19,-864,0
50,39,-960,-36,18,-969,436,19,-864,0
50,39,-950,-9,9,-969,436,28,-883,0
50,49,-970,-27,18,-989,436,19,-864,0
40,39,-960,-27,37,-979,436,28,-864,0
40,49,-960,-27,37,-979,427,28,-883,0
50,29,-950,-27,18,-979,427,28,-883,0
50,29,-950,-36,27,-969,436,9,-873,0
60,29,-950,-36,37,-959,436,19,-873,0
50,29,-970,-36,27,-989,436,19,-883,0
40,39,-970,-45,27,-959,427,19,-873,0
60,39,-970,-27,27,-979,446,9,-883,0
60,19,-960,-27,37,-1000,446,9,-873,0
40,49,-960,-27,37,-1000,446,9,-873,0
40,49,-970,-36,37,-969,436,28,-864,0
40,49,-970,-36,27,-979,456,19,-864,0
40,29,-950,-36,18,-979,446,0,-883,0
40,49,-950,-36,18,-989,427,19,-873,0
50,39,-960,-36,27,-979,446,19,-873,0
40,39,-950,-27,37,-989,417,9,-854,0
40,49,-960,-27,9,-969,436,19,-873,0
40,39,-940,-27,9,-969,436,19,-883,0
50,39,-960,-45,27,-969,436,19,-883,0
40,29,-960,-36,27,-979,436,28,-883,0
30,39,-960,-36,18,-969,427,9,-873,0
40,39,-960,-36,37,-979,436,38,-873,0
40,39,-960,-27,27,-989,436,9,-873,0
60,49,-970,-27,18,-969,436,19,-873,0
50,49,-970,-45,27,-979,436,19,-864,0
40,29,-960,-18,18,-979,456,9,-873,0
40,39,-970,-18,27,-959,436,28,-873,0
50,39,-940,-18,27,-959,436,28,-893,0
50,39,-970,-18,0,-979,446,9,-864,0
70,49,-1000,-36,27,-959,427,19,-864,0
70,39,-980,-36,55,-989,427,19,-864,0
40,39,-960,-18,37,-1000,427,19,-873,0
40,68,-990,-45,9,-949,436,9,-883,0
60,29,-930,-45,46,-979,436,9,-864,0
60,29,-930,-9,27,-1000,436,28,-873,0
50,49,-950,-45,18,-969,456,9,-893,0
50,49,-950,-36,18,-1000,436,9,-864,0
40,39,-940,-18,27,-1000,427,28,-893,0
50,39,-960,-45,27,-969,436,28,-883,0
50,19,-970,-45,27,-969,436,28,-864,0
60,19,-940,-27,27,-989,436,28,-883,0
50,49,-970,-27,27,-979,436,9,-873,0
50,29,-970,-45,27,-979,456,0,-864,0
40,39,-960,-27,27,-979,456,0,-864,0
70,29,-960,-36,27,-1000,436,9,-864,0
50,39,-970,-27,27,-969,436,19,-854,0
40,49,-970,-9,9,-989,446,28,-873,0
40,58,-950,-36,27,-989,417,28,-873,0
30,39,-950,-27,18,-979,436,28,-873,0
60,19,-950,-36,37,-969,436,38,-873,0
30,49,-950,-27,18,-989,436,28,-893,0
30,49,-950,-27,9,-969,427,9,-864,0
50,29,-970,-36,27,-979,436,28,-893,0
50,39,-960,-9,18,-989,436,19,-873,0
60,49,-950,-27,27,-979,427,19,-864,0
50,49,-950,-36,18,-979,446,0,-873,0
50,39,-960,-36,27,-989,436,28,-902,0
50,39,-960,-27,27,-979,436,19,-883,0
60,19,-970,-36,18,-979,446,38,-864,0
40,29,-960,-18,18,-959,446,9,-873,0
40,39,-950,-18,18,-959,417,9,-854,0
50,49,-970,-27,27,-989,417,9,-854,0
40,29,-960,-27,18,-979,436,19,-893,0
50,49,-950,-27,27,-979,446,9,-844,0
70,39,-960,-27,27,-989,427,19,-883,0
50,49,-970,-18,9,-989,427,19,-883,0
40,39,-950,-36,37,-989,436,9,-883,0
60,39,-960,-36,27,-1000,436,19,-873,0
40,29,-950,-27,18,-969,407,28,-873,0
60,49,-960,-27,27,-979,456,19,-873,0
50,49,-960,-18,18,-969,417,19,-854,0
50,39,-960,-18,18,-959,446,28,-893,0
60,39,-960,-36,27,-979,446,9,-873,0
50,49,-950,-27,37,-979,456,19,-893,0
30,29,-970,-36,27,-979,427,28,-893,0
40,39,-960,-18,18,-979,446,0,-873,0
40,39,-960,-36,27,-989,427,19,-854,0
50,58,-970,-36,37,-969,427,28,-873,0
30,39,-960,-27,18,-979,446,28,-902,0
40,58,-980,-36,37,-989,427,28,-873,0
40,49,-950,-45,37,-969,446,28,-873,0
40,49,-950,-27,18,-969,446,9,-864,0
40,39,-960,-36,27,-969,446,19,-854,0
30,49,-960,-27,18,-1000,446,19,-854,0
50,58,-960,-36,18,-969,446,19,-893,0
50,58,-960,-27,9,-979,436,9,-883,0
50,39,-950,-27,27,-989,436,19,-883,0
30,49,-950,-27,27,-989,427,19,-883,0
70,39,-960,-27,27,-979,456,19,-883,0
40,39,-970,-36,18,-969,446,9,-883,0
50,39,-970,-27,27,-989,436,19,-864,0
60,29,-960,-36,37,-979,446,9,-873,0
50,29,-960,-27,18,-979,446,9,-883,0
50,39,-990,-27,9,-989,427,19,-873,0
50,39,-950,-36,37,-989,446,19,-893,0
50,39,-960,-36,27,-979,446,19,-893,0
50,19,-940,-45,27,-979,436,9,-864,0
60,29,-970,-27,27,-989,427,9,-883,0
60,39,-970,-27,18,-959,446,9,-864,0
30,49,-950,-45,18,-959,427,19,-873,0
60,39,-970,-45,27,-989,427,19,-864,0
50,39,-970,-27,27,-969,446,28,-864,0
50,39,-950,-36,37,-989,446,9,-883,0
50,49,-960,-27,37,-969,427,28,-883,0
40,49,-960,-18,27,-979,446,19,-883,0
40,39,-960,-27,9,-989,446,0,-864,0
60,39,-950,-18,27,-959,436,19,-873,0
40,39,-950,-36,27,-959,436,28,-883,0
50,49,-960,-36,18,-989,436,19,-873,0
50,49,-970,-45,27,-989,427,19,-854,0
50,49,-950,-27,27,-1000,446,19,-893,0
30,29,-960,-18,46,-989,436,19,-873,0
40,58,-960,-36,18,-979,446,19,-844,0
60,49,-970,-45,27,-979,417,28,-873,0
60,49,-970,-27,27,-989,436,9,-864,0
60,39,-970,-27,27,-989,436,19,-873,0
50,39,-940,-27,27,-989,436,28,-873,0
60,39,-950,-36,18,-959,436,19,-893,0
50,49,-950,-27,27,-989,446,19,-893,0
50,49,-970,-27,18,-979,446,19,-883,0
60,39,-970,-27,27,-969,436,19,-883,0
50,39,-970,-27,37,-969,436,19,-873,0
30,49,-960,-27,18,-959,446,9,-873,0
50,39,-950,-36,27,-979,427,28,-864,0
40,29,-980,-27,27,-989,436,19,-883,0
50,29,-970,-27,18,-989,436,9,-864,0
50,39,-950,-36,46,-979,427,19,-873,0
50,49,-960,-36,27,-979,446,19,-873,0
50,39,-960,-18,18,-1000,446,19,-873,0
40,39,-950,-36,18,-969,436,9,-864,0
50,49,-960,-27,18,-979,427,19,-873,0
30,39,-950,-18,27,-979,436,9,-854,0
80,68,-1009,-18,9,-979,427,19,-893,0
30,49,-950,-18,9,-989,436,19,-883,0
-20,39,-980,-36,27,-979,436,19,-864,0
0,9,-950,-27,18,-989,427,9,-873,0
0,39,-980,-36,27,-979,436,19,-864,0
50,39,-950,-36,27,-979,446,9,-873,0
10,29,-970,-36,18,-979,446,9,-873,0
40,49,-970,-45,37,-979,436,19,-864,0
30,49,-1000,-27,27,-969,436,28,-893,0
40,68,-950,-27,27,-959,436,9,-864,0
40,49,-940,-36,18,-989,436,28,-873,0
70,19,-960,-27,18,-989,436,28,-883,0
80,0,-990,-36,37,-989,446,0,-864,0
10,58,-980,-27,18,-969,446,19,-883,0
30,39,-960,-36,27,-969,436,19,-883,0
50,29,-960,-36,37,-989,446,9,-873,0
40,39,-970,-27,18,-979,436,19,-883,0
101,39,-960,-45,37,-969,436,19,-883,0
0,117,-980,-27,37,-1000,446,19,-883,0
70,0,-970,-27,18,-969,436,19,-854,0
40,9,-940,-36,27,-969,436,0,-873,0
-70,29,-1000,-18,18,-979,436,0,-873,0
-10,29,-1000,-54,27,-959,446,9,-873,0
50,98,-940,-36,18,-979,446,28,-873,0
30,78,-1009,-36,37,-979,436,19,-873,0
-40,176,-1059,-27,37,-989,427,28,-873,0
-90,78,-1049,-36,27,-989,436,19,-893,0
-80,68,-1019,-18,9,-989,436,19,-864,0
-20,0,-1029,-27,37,-1000,417,19,-873,0
90,39,-970,-27,27,-979,436,9,-873,0
80,-9,-881,-45,27,-989,436,19,-883,0
-30,98,-1009,-27,18,-989,436,9,-854,0
-90,107,-1049,-27,37,-1000,436,19,-854,0
-70,107,-990,-36,18,-969,446,-9,-883,0
-10,68,-960,-36,27,-969,436,19,-873,0
0,98,-940,-27,18,-989,436,19,-864,0
-10,58,-1059,-36,18,-979,427,19,-864,0
80,-29,-970,-27,27,-979,436,19,-883,0
70,0,-940,-36,18,-1000,446,19,-873,0
70,0,-940,-27,18,-979,446,-9,-873,0
-10,98,-920,-27,18,-979,427,19,-883,0
30,39,-980,-27,18,-979,436,19,-864,0
20,68,-1000,-27,27,-979,427,38,-883,0
-60,78,-970,-27,18,-969,417,19,-883,0
-40,78,-1099,-45,27,-979,446,9,-854,0
80,-29,-1049,-36,27,-989,427,19,-864,0
50,9,-990,-27,18,-979,436,19,-883,0
-40,49,-940,-36,37,-979,436,0,-873,0
-40,19,-920,-27,27,-989,446,9,-873,0
0,19,-970,-27,27,-979,436,28,-893,0
-60,39,-1000,-27,18,-969,446,19,-893,0
-30,29,-1009,-18,9,-969,427,19,-883,0
10,0,-1039,-45,27,-969,427,28,-873,0
20,0,-1000,-27,9,-979,436,28,-902,0
10,29,-980,-36,18,-969,436,19,-864,0
-30,9,-960,-36,27,-989,436,19,-873,0
-10,-19,-1000,-18,18,-969,446,9,-864,0
-60,19,-990,-27,18,-969,436,9,-873,0
-20,-19,-960,-27,27,-979,446,28,-883,0
10,0,-950,-18,27,-979,436,9,-873,0
-50,9,-980,-45,27,-979,436,19,-883,0
-40,58,-940,-27,18,-979,427,28,-893,0
-30,19,-1009,-18,27,-1000,446,9,-893,0
-60,-29,-950,-27,37,-979,436,19,-864,0
-30,-39,-920,-27,37,-979,436,28,-902,0
-40,9,-960,-36,18,-1000,436,19,-893,0
-30,29,-970,-27,27,-979,446,19,-854,0
-101,19,-930,-54,46,-1000,427,28,-883,0
-40,-19,-1029,-36,18,-969,436,19,-854,0
-40,-19,-910,-36,18,-969,427,28,-854,0
-40,0,-910,-36,18,-979,436,28,-893,0
-50,-9,-980,-18,18,-959,436,19,-883,0
-70,-29,-910,-27,46,-959,436,9,-864,0
-40,9,-851,-27,18,-989,446,28,-873,0
-50,19,-920,-36,18,-979,446,9,-883,0
-60,0,-1029,-36,27,-979,446,9,-893,0
-10,-49,-960,-45,18,-989,446,19,-883,0
-80,9,-861,-45,18,-969,446,19,-873,0
-40,-49,-861,-18,27,-989,446,0,-873,0
-30,-39,-950,-36,37,-989,446,9,-893,0
-70,-9,-950,-27,9,-1000,427,19,-873,0
-50,9,-970,-27,18,-979,436,9,-864,0
-40,-29,-881,-27,27,-949,446,9,-854,0
-80,-19,-851,-27,18,-979,436,19,-864,0
-20,-39,-920,-36,27,-979,446,9,-883,0
-40,-39,-960,-36,27,-989,436,28,-873,0
-70,-29,-920,-36,18,-979,456,0,-873,0
-10,-39,-891,-27,9,-979,446,19,-893,0
-20,0,-861,-54,18,-979,436,9,-873,0
-20,-29,-920,-36,27,-989,417,28,-873,0
-70,29,-930,-27,18,-989,417,28,-873,0
-70,-19,-920,-36,27,-979,436,9,-864,0
-50,-29,-970,-45,27,-989,436,9,-864,0
-20,0,-940,-27,18,-1000,446,0,-864,0
-60,-29,-960,-36,18,-989,436,28,-873,0
-30,-9,-940,-36,27,-979,436,19,-883,0
-40,-19,-900,-18,18,-989,436,19,-893,0
-60,-19,-950,-27,18,-969,436,28,-883,0
-50,-19,-881,-36,27,-979,436,9,-883,0
-90,-9,-930,-36,27,-959,427,28,-864,0
-40,-9,-960,-36,18,-979,436,28,-893,0
-20,-29,-1000,-36,46,-989,446,9,-864,0
-20,-29,-1000,-27,27,-979,427,9,-893,0
-50,-9,-900,-18,27,-989,427,19,-883,0
-50,-9,-900,-27,9,-979,446,9,-873,0
-30,-29,-950,-27,18,-969,436,28,-873,0
-30,-29,-950,-36,37,-959,436,9,-883,0
-50,-39,-970,-36,18,-979,417,19,-893,0
-80,-19,-1000,-45,27,-989,436,38,-883,0
-80,-9,-940,-36,18,-1000,446,19,-864,0
-70,0,-881,-18,27,-989,427,28,-873,0
-50,-29,-950,-36,27,-979,436,19,-873,0
-60,-9,-960,-36,27,-969,456,9,-864,0
-60,-9,-960,-27,27,-989,417,19,-873,0
-50,-39,-970,-27,18,-969,436,19,-883,0
-50,-39,-970,-36,27,-969,436,19,-854,0
-50,-29,-1000,-27,27,-969,427,19,-873,0
-70,0,-970,-27,18,-979,436,28,-883,0
-10,-39,-940,-36,37,-969,446,9,-873,0
-30,-19,-950,-27,37,-979,446,9,-873,0
-60,-29,-950,-27,27,-969,436,19,-893,0
-70,-9,-960,-27,9,-979,456,9,-864,0
-50,-19,-980,-27,18,-989,417,19,-854,0
-70,-29,-960,-27,37,-989,417,19,-854,0
-70,-29,-960,-27,18,-969,436,19,-873,0
-70,-19,-960,-36,27,-989,436,9,-864,0
-60,-29,-970,-36,27,-979,446,19,-883,0
-60,-29,-960,-27,37,-989,446,9,-873,0
-60,-29,-960,-45,18,-979,446,9,-873,0
-50,-39,-920,-27,27,-1000,427,19,-864,0
-60,-29,-900,-27,27,-1000,446,19,-883,0
-60,-19,-960,-36,18,-989,446,19,-883,0
-50,-19,-1009,-36,27,-989,417,28,-873,0
-60,-29,-950,-36,27,-969,436,28,-902,0
-80,-29,-891,-27,18,-989,446,9,-864,0
-60,-49,-910,-27,18,-989,436,28,-854,0
-60,-29,-910,-27,18,-979,427,19,-883,0
-50,-49,-1019,-18,27,-979,446,9,-873,0
-101,-49,-990,-27,18,-949,427,28,-864,0
-60,-49,-980,-36,37,-979,436,28,-883,0
-30,-39,-930,-36,37,-1000,446,0,-873,0
-30,-49,-910,-36,27,-989,436,19,-873,0
-40,-58,-980,-36,37,-989,436,28,-902,0
-70,-39,-950,-36,37,-969,446,0,-854,0
-50,-39,-940,-27,27,-989,427,19,-864,0
-40,-39,-970,-36,18,-979,427,19,-912,0
-70,-39,-930,-27,27,-969,436,19,-883,0
-50,-49,-950,-45,27,-979,436,19,-854,0
-111,-39,-1000,-27,18,-969,436,38,-873,0
-101,-49,-1009,-36,27,-959,436,19,-873,0
-60,-49,-980,-27,37,-1000,446,19,-864,0
-90,-39,-980,-27,18,-989,436,28,-883,0
-80,-29,-990,-27,0,-969,427,9,-883,0
-50,-39,-930,-27,27,-989,436,19,-883,0
-101,-49,-950,-36,18,-989,436,19,-873,0
-90,-29,-990,-36,9,-969,446,0,-883,0
-101,-19,-1000,-27,18,-979,436,19,-883,0
-80,-68,-950,-27,27,-979,446,19,-883,0
-111,-29,-930,-27,18,-979,427,28,-873,0
-90,-58,-960,-36,27,-979,456,9,-873,0
-90,-29,-960,-27,27,-1010,427,9,-854,0
-80,-58,-980,-27,18,-959,417,19,-873,0
-70,-49,-920,-36,18,-989,436,28,-883,0
-60,-39,-1000,-36,37,-979,436,9,-873,0
-70,-49,-980,-18,18,-969,427,28,-883,0
-70,-39,-960,-45,37,-979,456,9,-873,0
-60,-58,-960,-18,18,-979,436,19,-873,0
-80,-39,-930,-36,18,-989,427,19,-873,0
-70,-49,-1009,-27,18,-979,427,19,-893,0
-60,-39,-960,-36,18,-979,436,28,-912,0
-70,-39,-970,-36,27,-979,417,28,-873,0
-40,-49,-970,-27,18,-979,436,28,-883,0
-80,-19,-930,-45,27,-969,436,9,-883,0
-70,-29,-930,-36,27,-989,427,28,-864,0
-70,-19,-910,-36,18,-969,436,19,-844,0
-50,-49,-970,-45,27,-979,446,0,-883,0
-60,-39,-950,-27,27,-989,427,19,-873,0
-70,-39,-960,-27,27,-979,427,28,-873,0
-90,-39,-950,-27,18,-979,456,19,-864,0
-40,-39,-960,-36,27,-969,427,19,-883,0
-80,-49,-960,-36,37,-989,446,28,-864,0
-70,-19,-1009,-27,37,-989,446,0,-873,0
-90,-39,-970,-36,18,-979,446,0,-873,0
-60,-39,-950,-36,37,-1000,427,28,-883,0
-50,-78,-980,-27,27,-989,427,28,-883,0
-80,-49,-950,-36,27,-989,456,9,-873,0
-80,-29,-900,-27,37,-959,427,19,-864,0
-50,-39,-930,-27,18,-989,436,19,-873,0
-50,-39,-980,-36,27,-989,436,19,-873,0
-60,-39,-960,-18,18,-969,446,28,-883,0
-40,-58,-970,-45,37,-989,446,28,-883,0
-60,-49,-990,-45,37,-989,427,19,-873,0
-60,-49,-990,-45,27,-969,456,28,-883,0
-80,-19,-960,-45,27,-969,436,9,-873,0
-60,-58,-960,-27,27,-979,436,28,-864,0
-70,-39,-940,-27,18,-989,446,28,-893,0
-50,-39,-960,-45,27,-969,436,19,-893,0
-50,-49,-930,-36,18,-989,417,19,-854,0
-80,-49,-960,-27,9,-989,436,19,-883,0
-60,-49,-970,-36,27,-979,436,9,-873,0
-90,-39,-940,-36,27,-969,456,9,-854,0
-70,-29,-940,-27,27,-979,427,19,-864,0
-70,-58,-940,-36,18,-979,436,19,-873,0
-60,-58,-960,-36,18,-969,446,19,-873,0
-70,-39,-960,-27,27,-979,446,28,-883,0
-80,-29,-950,-18,27,-1000,436,19,-873,0
-70,-29,-990,-45,37,-969,436,19,-873,0
-60,-39,-980,-27,27,-979,427,38,-893,0
-70,-39,-950,-27,9,-989,436,19,-873,0
-80,-49,-970,-36,27,-969,436,19,-873,0
-90,-49,-960,-27,18,-989,436,28,-864,0
-50,-49,-940,-36,27,-969,446,19,-883,0
-70,-49,-960,-36,27,-979,436,28,-883,0
-70,-49,-970,-27,37,-969,446,9,-883,0
-60,-49,-920,-18,18,-969,436,28,-864,0
-70,-49,-980,-27,27,-979,427,28,-873,0
-90,-39,-950,-18,18,-979,436,38,-864,0
-70,-58,-950,-27,27,-979,446,9,-883,0
-70,-39,-970,-27,18,-969,436,28,-883,0
-60,-49,-1019,-36,27,-979,417,28,-864,0
-80,-39,-950,-36,27,-989,456,19,-883,0
-50,-49,-930,-18,37,-1000,427,19,-873,0
-60,-58,-910,-45,37,-969,446,28,-893,0
-111,-39,-920,-36,27,-979,436,19,-854,0
-80,-29,-900,-36,27,-979,456,9,-873,0
-50,-58,-980,-36,37,-979,446,19,-893,0
-30,-49,-940,-27,18,-969,436,9,-864,0
-50,-49,-980,-36,27,-1010,436,9,-883,0
-80,-49,-950,-36,18,-969,446,28,-883,0
-70,-39,-990,-36,37,-969,446,9,-883,0
-70,-49,-980,-54,27,-979,427,19,-873,0
-80,-29,-950,-27,9,-989,436,19,-883,0
-80,-29,-950,-45,18,-979,436,9,-873,0
-90,-49,-960,-36,27,-979,417,28,-864,0
-90,-39,-960,-18,18,-959,446,28,-893,0
-70,-58,-960,-36,27,-979,446,9,-893,0
-70,-58,-960,-36,37,-989,436,9,-883,0
-70,-49,-940,-27,18,-989,446,19,-893,0
-80,-39,-980,-45,27,-969,436,19,-873,0
-70,-58,-950,-54,37,-969,436,19,-883,0
-90,-49,-980,-27,27,-979,436,19,-883,0
-70,-39,-940,-27,18,-979,446,9,-873,0
-80,-49,-950,-36,18,-969,446,19,-873,0
-90,-58,-970,-36,18,-969,436,28,-883,0
-111,-29,-970,-18,27,-989,446,0,-883,0
-60,-49,-950,-27,27,-969,436,9,-864,0
-60,-58,-930,-36,27,-979,436,28,-854,0
-80,-49,-970,-27,27,-989,456,9,-883,0
-90,-39,-970,-27,27,-979,427,19,-873,0
-60,-58,-980,-36,37,-989,436,28,-893,0
-50,-49,-970,-36,27,-979,446,9,-873,0
-80,-39,-940,-27,18,-989,436,19,-873,0
-90,-39,-960,-36,27,-979,436,19,-873,0
-60,-39,-970,-36,27,-989,436,19,-873,0
-50,-49,-940,-27,37,-979,427,28,-873,0
-50,-49,-930,-36,18,-979,427,28,-873,0
-80,-49,-940,-36,18,-979,427,28,-893,0
-111,-29,-920,-18,27,-1000,427,28,-864,0
-80,-49,-950,-36,27,-979,427,28,-864,0
-80,-49,-940,-36,27,-949,436,28,-893,0
-80,-39,-940,-36,37,-1000,446,9,-864,0
-80,-58,-950,-27,18,-969,446,0,-864,0
